forecast_id,product_id,warehouse_id,forecast_date,period_start,period_end,forecast_qty,forecast_method,confidence_level,created_by
FC-00779,IF-8100,WH-WEST,2026-01-02,2026-01-11,2026-02-09,78,statistical,0.84,System
FC-00780,IF-8215,WH-CENTRAL,2026-01-02,2026-01-11,2026-02-09,90,statistical,0.7,System
FC-00781,IF-8320,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,108,statistical,0.75,System
FC-00782,IF-8430,WH-CENTRAL,2026-01-02,2026-01-11,2026-02-09,90,statistical,0.74,System
FC-00783,IF-8540,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,87,consensus,0.9,System
FC-00784,IF-8650,WH-EAST,2026-01-02,2026-01-11,2026-02-09,112,statistical,0.86,System
FC-00785,IF-8760,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,88,consensus,0.87,System
FC-00786,IF-8870,WH-CENTRAL,2026-01-02,2026-01-11,2026-02-09,76,statistical,0.88,System
FC-00787,IF-8980,WH-CENTRAL,2026-01-02,2026-01-11,2026-02-09,84,statistical,0.84,System
FC-00788,IF-9090,WH-WEST,2026-01-02,2026-01-11,2026-02-09,107,statistical,0.84,System
FC-00789,IF-9195,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,75,consensus,0.89,System
FC-00790,IF-9280,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,93,statistical,0.8,System
FC-00791,IF-9370,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,104,consensus,0.8,System
FC-00792,IF-9460,WH-EAST,2026-01-02,2026-01-11,2026-02-09,110,statistical,0.8,System
FC-00793,HF-1010,WH-EAST,2026-01-02,2026-01-11,2026-02-09,502,consensus,0.81,System
FC-00794,HF-1125,WH-CENTRAL,2026-01-02,2026-01-11,2026-02-09,533,consensus,0.82,System
FC-00795,HF-1230,WH-EAST,2026-01-02,2026-01-11,2026-02-09,506,manual_override,0.91,System
FC-00796,HF-1340,WH-WEST,2026-01-02,2026-01-11,2026-02-09,222,manual_override,0.71,System
FC-00797,HF-1455,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,242,consensus,0.94,System
FC-00798,HF-1560,WH-CENTRAL,2026-01-02,2026-01-11,2026-02-09,249,statistical,0.89,System
FC-00799,HF-1675,WH-WEST,2026-01-02,2026-01-11,2026-02-09,209,statistical,0.78,System
FC-00800,HF-1780,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,219,statistical,0.93,System
FC-00801,HF-1890,WH-CENTRAL,2026-01-02,2026-01-11,2026-02-09,224,statistical,0.76,System
FC-00802,HF-1995,WH-CENTRAL,2026-01-02,2026-01-11,2026-02-09,214,statistical,0.89,System
FC-00803,HF-2100,WH-CENTRAL,2026-01-02,2026-01-11,2026-02-09,108,consensus,0.88,System
FC-00804,HF-2215,WH-WEST,2026-01-02,2026-01-11,2026-02-09,73,statistical,0.92,System
FC-00805,HF-2320,WH-WEST,2026-01-02,2026-01-11,2026-02-09,88,statistical,0.9,System
FC-00806,HF-2430,WH-WEST,2026-01-02,2026-01-11,2026-02-09,82,statistical,0.72,System
FC-00807,HF-2540,WH-WEST,2026-01-02,2026-01-11,2026-02-09,93,manual_override,0.73,System
FC-00808,HF-2650,WH-WEST,2026-01-02,2026-01-11,2026-02-09,112,statistical,0.73,System
FC-00809,HF-2760,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,79,manual_override,0.83,A. Chen
FC-00810,HF-2870,WH-WEST,2026-01-02,2026-01-11,2026-02-09,112,manual_override,0.91,A. Chen
FC-00811,HF-2980,WH-CENTRAL,2026-01-02,2026-01-11,2026-02-09,75,consensus,0.94,System
FC-00812,HF-3090,WH-EAST,2026-01-02,2026-01-11,2026-02-09,93,statistical,0.79,System
FC-00813,HF-3195,WH-EAST,2026-01-02,2026-01-11,2026-02-09,79,statistical,0.81,System
FC-00814,HF-3280,WH-EAST,2026-01-02,2026-01-11,2026-02-09,109,consensus,0.92,System
FC-00815,HF-3370,WH-CENTRAL,2026-01-02,2026-01-11,2026-02-09,111,manual_override,0.79,R. Patel
FC-00816,HF-3460,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,108,manual_override,0.73,System
FC-00817,SE-1010,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,614,consensus,0.6,System
FC-00818,SE-1125,WH-WEST,2026-01-02,2026-01-11,2026-02-09,617,consensus,0.6,System
FC-00819,SE-1230,WH-WEST,2026-01-02,2026-01-11,2026-02-09,612,consensus,0.6,System
FC-00820,SE-1340,WH-EAST,2026-01-02,2026-01-11,2026-02-09,263,consensus,0.6,System
FC-00821,SE-1455,WH-WEST,2026-01-02,2026-01-11,2026-02-09,271,consensus,0.6,System
FC-00822,SE-1560,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,264,consensus,0.6,System
FC-00823,SE-1675,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,279,consensus,0.6,System
FC-00824,SE-1780,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,280,consensus,0.6,System
FC-00825,SE-1890,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,260,consensus,0.6,System
FC-00826,SE-1995,WH-WEST,2026-01-02,2026-01-11,2026-02-09,280,consensus,0.6,System
FC-00827,SE-2100,WH-CENTRAL,2026-01-02,2026-01-11,2026-02-09,118,consensus,0.6,System
FC-00828,SE-2215,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,104,consensus,0.6,System
FC-00829,SE-2320,WH-EAST,2026-01-02,2026-01-11,2026-02-09,115,consensus,0.6,System
FC-00830,SE-2430,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,116,consensus,0.6,System
FC-00831,SE-2540,WH-CENTRAL,2026-01-02,2026-01-11,2026-02-09,99,consensus,0.6,System
FC-00832,SE-2650,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,98,consensus,0.6,System
FC-00833,SE-2760,WH-EAST,2026-01-02,2026-01-11,2026-02-09,109,consensus,0.6,System
FC-00834,SE-2870,WH-EAST,2026-01-02,2026-01-11,2026-02-09,101,consensus,0.6,System
FC-00835,SE-2980,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,107,consensus,0.6,System
FC-00836,SE-3090,WH-WEST,2026-01-02,2026-01-11,2026-02-09,108,consensus,0.6,System
FC-00837,SE-3195,WH-SOUTH,2026-01-02,2026-01-11,2026-02-09,98,consensus,0.6,System
FC-00838,SE-3280,WH-WEST,2026-01-02,2026-01-11,2026-02-09,118,consensus,0.6,System
FC-00839,SE-3370,WH-WEST,2026-01-02,2026-01-11,2026-02-09,113,consensus,0.6,System
FC-00840,SE-3460,WH-EAST,2026-01-02,2026-01-11,2026-02-09,109,consensus,0.6,System
FC-00841,EC-1847,WH-WEST,2026-02-02,2026-02-10,2026-03-11,505,statistical,0.95,System
FC-00842,EC-2291,WH-WEST,2026-02-02,2026-02-10,2026-03-11,509,statistical,0.79,System
FC-00843,EC-3004,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,505,consensus,0.79,System
FC-00844,EC-3517,WH-EAST,2026-02-02,2026-02-10,2026-03-11,516,consensus,0.76,System
FC-00845,EC-1102,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,208,statistical,0.73,System
FC-00846,EC-1205,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,226,consensus,0.87,System
FC-00847,EC-1330,WH-WEST,2026-02-02,2026-02-10,2026-03-11,230,consensus,0.9,System
FC-00848,EC-1455,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,224,statistical,0.86,System
FC-00849,EC-1580,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,231,manual_override,0.8,R. Patel
FC-00850,EC-1610,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,219,statistical,0.92,System
FC-00851,EC-1720,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,76,statistical,0.84,System
FC-00852,EC-1835,WH-WEST,2026-02-02,2026-02-10,2026-03-11,76,statistical,0.8,System
FC-00853,EC-1940,WH-WEST,2026-02-02,2026-02-10,2026-03-11,89,statistical,0.79,System
FC-00854,EC-2050,WH-WEST,2026-02-02,2026-02-10,2026-03-11,97,statistical,0.79,System
FC-00855,EC-2160,WH-EAST,2026-02-02,2026-02-10,2026-03-11,105,manual_override,0.89,System
FC-00856,EC-2275,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,110,statistical,0.79,System
FC-00857,EC-2380,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,84,statistical,0.88,System
FC-00858,EC-2490,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,79,manual_override,0.86,R. Patel
FC-00859,EC-2595,WH-WEST,2026-02-02,2026-02-10,2026-03-11,107,consensus,0.91,System
FC-00860,EC-2680,WH-WEST,2026-02-02,2026-02-10,2026-03-11,75,statistical,0.73,System
FC-00861,EC-2790,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,82,statistical,0.89,System
FC-00862,EC-2885,WH-EAST,2026-02-02,2026-02-10,2026-03-11,80,manual_override,0.94,A. Chen
FC-00863,EC-2970,WH-WEST,2026-02-02,2026-02-10,2026-03-11,81,statistical,0.93,System
FC-00864,EC-3100,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,86,statistical,0.76,System
FC-00865,PB-4010,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,505,consensus,0.81,System
FC-00866,PB-4125,WH-EAST,2026-02-02,2026-02-10,2026-03-11,524,statistical,0.85,System
FC-00867,PB-4230,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,498,consensus,0.83,System
FC-00868,PB-4340,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,206,statistical,0.8,System
FC-00869,PB-4455,WH-EAST,2026-02-02,2026-02-10,2026-03-11,230,consensus,0.74,System
FC-00870,PB-4560,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,223,consensus,0.74,System
FC-00871,PB-4675,WH-WEST,2026-02-02,2026-02-10,2026-03-11,218,statistical,0.83,System
FC-00872,PB-4780,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,236,consensus,0.87,System
FC-00873,PB-4890,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,236,statistical,0.78,System
FC-00874,PB-4995,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,234,consensus,0.92,System
FC-00875,PB-5100,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,92,statistical,0.82,System
FC-00876,PB-5215,WH-WEST,2026-02-02,2026-02-10,2026-03-11,70,statistical,0.86,System
FC-00877,PB-5320,WH-EAST,2026-02-02,2026-02-10,2026-03-11,78,statistical,0.87,System
FC-00878,PB-5430,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,70,statistical,0.78,System
FC-00879,PB-5540,WH-EAST,2026-02-02,2026-02-10,2026-03-11,102,consensus,0.86,System
FC-00880,PB-5650,WH-EAST,2026-02-02,2026-02-10,2026-03-11,106,manual_override,0.7,R. Patel
FC-00881,PB-5760,WH-WEST,2026-02-02,2026-02-10,2026-03-11,73,statistical,0.88,System
FC-00882,PB-5870,WH-EAST,2026-02-02,2026-02-10,2026-03-11,78,statistical,0.81,System
FC-00883,PB-5980,WH-WEST,2026-02-02,2026-02-10,2026-03-11,102,statistical,0.75,System
FC-00884,PB-6090,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,92,statistical,0.87,System
FC-00885,PB-6195,WH-EAST,2026-02-02,2026-02-10,2026-03-11,108,consensus,0.83,System
FC-00886,PB-6280,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,76,consensus,0.82,System
FC-00887,PB-6370,WH-EAST,2026-02-02,2026-02-10,2026-03-11,110,statistical,0.72,System
FC-00888,PB-6460,WH-WEST,2026-02-02,2026-02-10,2026-03-11,92,statistical,0.95,System
FC-00889,IF-7010,WH-EAST,2026-02-02,2026-02-10,2026-03-11,513,manual_override,0.76,System
FC-00890,IF-7125,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,493,manual_override,0.81,R. Patel
FC-00891,IF-7230,WH-EAST,2026-02-02,2026-02-10,2026-03-11,496,consensus,0.73,System
FC-00892,IF-7340,WH-EAST,2026-02-02,2026-02-10,2026-03-11,233,statistical,0.79,System
FC-00893,IF-7455,WH-EAST,2026-02-02,2026-02-10,2026-03-11,214,statistical,0.84,System
FC-00894,IF-7560,WH-WEST,2026-02-02,2026-02-10,2026-03-11,229,consensus,0.77,System
FC-00895,IF-7675,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,207,statistical,0.88,System
FC-00896,IF-7780,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,242,statistical,0.94,System
FC-00897,IF-7890,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,221,statistical,0.88,System
FC-00898,IF-7995,WH-WEST,2026-02-02,2026-02-10,2026-03-11,232,statistical,0.94,System
FC-00899,IF-8100,WH-EAST,2026-02-02,2026-02-10,2026-03-11,80,manual_override,0.77,R. Patel
FC-00900,IF-8215,WH-EAST,2026-02-02,2026-02-10,2026-03-11,70,statistical,0.94,System
FC-00901,IF-8320,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,85,statistical,0.78,System
FC-00902,IF-8430,WH-WEST,2026-02-02,2026-02-10,2026-03-11,97,manual_override,0.73,R. Patel
FC-00903,IF-8540,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,83,statistical,0.88,System
FC-00904,IF-8650,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,72,statistical,0.84,System
FC-00905,IF-8760,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,107,statistical,0.93,System
FC-00906,IF-8870,WH-EAST,2026-02-02,2026-02-10,2026-03-11,108,statistical,0.94,System
FC-00907,IF-8980,WH-WEST,2026-02-02,2026-02-10,2026-03-11,109,statistical,0.87,System
FC-00908,IF-9090,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,83,statistical,0.74,System
FC-00909,IF-9195,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,105,consensus,0.77,System
FC-00910,IF-9280,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,80,consensus,0.76,System
FC-00911,IF-9370,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,96,statistical,0.93,System
FC-00912,IF-9460,WH-WEST,2026-02-02,2026-02-10,2026-03-11,97,manual_override,0.88,R. Patel
FC-00913,HF-1010,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,517,statistical,0.75,System
FC-00914,HF-1125,WH-WEST,2026-02-02,2026-02-10,2026-03-11,499,consensus,0.78,System
FC-00915,HF-1230,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,516,statistical,0.77,System
FC-00916,HF-1340,WH-WEST,2026-02-02,2026-02-10,2026-03-11,221,consensus,0.81,System
FC-00917,HF-1455,WH-WEST,2026-02-02,2026-02-10,2026-03-11,219,consensus,0.88,System
FC-00918,HF-1560,WH-WEST,2026-02-02,2026-02-10,2026-03-11,224,statistical,0.89,System
FC-00919,HF-1675,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,218,statistical,0.94,System
FC-00920,HF-1780,WH-WEST,2026-02-02,2026-02-10,2026-03-11,216,statistical,0.93,System
FC-00921,HF-1890,WH-EAST,2026-02-02,2026-02-10,2026-03-11,223,statistical,0.8,System
FC-00922,HF-1995,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,211,consensus,0.91,System
FC-00923,HF-2100,WH-WEST,2026-02-02,2026-02-10,2026-03-11,100,statistical,0.76,System
FC-00924,HF-2215,WH-WEST,2026-02-02,2026-02-10,2026-03-11,71,statistical,0.91,System
FC-00925,HF-2320,WH-EAST,2026-02-02,2026-02-10,2026-03-11,90,consensus,0.87,System
FC-00926,HF-2430,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,73,consensus,0.72,System
FC-00927,HF-2540,WH-EAST,2026-02-02,2026-02-10,2026-03-11,77,statistical,0.76,System
FC-00928,HF-2650,WH-WEST,2026-02-02,2026-02-10,2026-03-11,105,consensus,0.76,System
FC-00929,HF-2760,WH-EAST,2026-02-02,2026-02-10,2026-03-11,90,manual_override,0.93,R. Patel
FC-00930,HF-2870,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,81,statistical,0.76,System
FC-00931,HF-2980,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,109,consensus,0.94,System
FC-00932,HF-3090,WH-EAST,2026-02-02,2026-02-10,2026-03-11,70,statistical,0.71,System
FC-00933,HF-3195,WH-EAST,2026-02-02,2026-02-10,2026-03-11,77,statistical,0.88,System
FC-00934,HF-3280,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,87,manual_override,0.76,System
FC-00935,HF-3370,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,86,statistical,0.89,System
FC-00936,HF-3460,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,108,consensus,0.71,System
FC-00937,SE-1010,WH-EAST,2026-02-02,2026-02-10,2026-03-11,508,consensus,0.8,System
FC-00938,SE-1125,WH-EAST,2026-02-02,2026-02-10,2026-03-11,526,consensus,0.8,System
FC-00939,SE-1230,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,500,consensus,0.8,System
FC-00940,SE-1340,WH-WEST,2026-02-02,2026-02-10,2026-03-11,221,consensus,0.8,System
FC-00941,SE-1455,WH-EAST,2026-02-02,2026-02-10,2026-03-11,232,consensus,0.8,System
FC-00942,SE-1560,WH-WEST,2026-02-02,2026-02-10,2026-03-11,225,consensus,0.8,System
FC-00943,SE-1675,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,218,consensus,0.8,System
FC-00944,SE-1780,WH-WEST,2026-02-02,2026-02-10,2026-03-11,220,consensus,0.8,System
FC-00945,SE-1890,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,209,consensus,0.8,System
FC-00946,SE-1995,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,232,consensus,0.8,System
FC-00947,SE-2100,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,87,consensus,0.8,System
FC-00948,SE-2215,WH-SOUTH,2026-02-02,2026-02-10,2026-03-11,96,consensus,0.8,System
FC-00949,SE-2320,WH-EAST,2026-02-02,2026-02-10,2026-03-11,78,consensus,0.8,System
FC-00950,SE-2430,WH-EAST,2026-02-02,2026-02-10,2026-03-11,70,consensus,0.8,System
FC-00951,SE-2540,WH-EAST,2026-02-02,2026-02-10,2026-03-11,79,consensus,0.8,System
FC-00952,SE-2650,WH-EAST,2026-02-02,2026-02-10,2026-03-11,105,consensus,0.8,System
FC-00953,SE-2760,WH-EAST,2026-02-02,2026-02-10,2026-03-11,94,consensus,0.8,System
FC-00954,SE-2870,WH-WEST,2026-02-02,2026-02-10,2026-03-11,72,consensus,0.8,System
FC-00955,SE-2980,WH-WEST,2026-02-02,2026-02-10,2026-03-11,78,consensus,0.8,System
FC-00956,SE-3090,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,106,consensus,0.8,System
FC-00957,SE-3195,WH-WEST,2026-02-02,2026-02-10,2026-03-11,102,consensus,0.8,System
FC-00958,SE-3280,WH-CENTRAL,2026-02-02,2026-02-10,2026-03-11,110,consensus,0.8,System
FC-00959,SE-3370,WH-EAST,2026-02-02,2026-02-10,2026-03-11,102,consensus,0.8,System
FC-00960,SE-3460,WH-EAST,2026-02-02,2026-02-10,2026-03-11,99,consensus,0.8,System
FC-00961,EC-1847,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,490,statistical,0.8,System
FC-00962,EC-2291,WH-WEST,2026-02-28,2026-03-12,2026-04-10,492,statistical,0.88,System
FC-00963,EC-3004,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,465,consensus,0.75,System
FC-00964,EC-3517,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,465,statistical,0.88,System
FC-00965,EC-1102,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,219,statistical,0.8,System
FC-00966,EC-1205,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,215,statistical,0.85,System
FC-00967,EC-1330,WH-EAST,2026-02-28,2026-03-12,2026-04-10,199,statistical,0.79,System
FC-00968,EC-1455,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,227,consensus,0.8,System
FC-00969,EC-1580,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,204,consensus,0.82,System
FC-00970,EC-1610,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,213,statistical,0.81,System
FC-00971,EC-1720,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,98,statistical,0.75,System
FC-00972,EC-1835,WH-EAST,2026-02-28,2026-03-12,2026-04-10,66,consensus,0.78,System
FC-00973,EC-1940,WH-WEST,2026-02-28,2026-03-12,2026-04-10,92,statistical,0.76,System
FC-00974,EC-2050,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,76,consensus,0.75,System
FC-00975,EC-2160,WH-WEST,2026-02-28,2026-03-12,2026-04-10,104,consensus,0.71,System
FC-00976,EC-2275,WH-EAST,2026-02-28,2026-03-12,2026-04-10,99,consensus,0.92,System
FC-00977,EC-2380,WH-EAST,2026-02-28,2026-03-12,2026-04-10,105,statistical,0.84,System
FC-00978,EC-2490,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,77,statistical,0.8,System
FC-00979,EC-2595,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,84,statistical,0.86,System
FC-00980,EC-2680,WH-EAST,2026-02-28,2026-03-12,2026-04-10,88,statistical,0.78,System
FC-00981,EC-2790,WH-WEST,2026-02-28,2026-03-12,2026-04-10,85,statistical,0.72,System
FC-00982,EC-2885,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,93,statistical,0.74,System
FC-00983,EC-2970,WH-EAST,2026-02-28,2026-03-12,2026-04-10,80,consensus,0.9,System
FC-00984,EC-3100,WH-EAST,2026-02-28,2026-03-12,2026-04-10,95,manual_override,0.7,A. Chen
FC-00985,PB-4010,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,483,statistical,0.77,System
FC-00986,PB-4125,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,487,statistical,0.93,System
FC-00987,PB-4230,WH-WEST,2026-02-28,2026-03-12,2026-04-10,500,consensus,0.84,System
FC-00988,PB-4340,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,222,statistical,0.94,System
FC-00989,PB-4455,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,235,statistical,0.84,System
FC-00990,PB-4560,WH-WEST,2026-02-28,2026-03-12,2026-04-10,215,statistical,0.72,System
FC-00991,PB-4675,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,202,consensus,0.72,System
FC-00992,PB-4780,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,206,statistical,0.78,System
FC-00993,PB-4890,WH-WEST,2026-02-28,2026-03-12,2026-04-10,202,statistical,0.74,System
FC-00994,PB-4995,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,229,consensus,0.94,System
FC-00995,PB-5100,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,71,consensus,0.8,System
FC-00996,PB-5215,WH-EAST,2026-02-28,2026-03-12,2026-04-10,73,statistical,0.82,System
FC-00997,PB-5320,WH-WEST,2026-02-28,2026-03-12,2026-04-10,74,statistical,0.88,System
FC-00998,PB-5430,WH-WEST,2026-02-28,2026-03-12,2026-04-10,79,statistical,0.84,System
FC-00999,PB-5540,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,68,statistical,0.73,System
FC-01000,PB-5650,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,89,statistical,0.71,System
FC-01001,PB-5760,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,75,statistical,0.84,System
FC-01002,PB-5870,WH-EAST,2026-02-28,2026-03-12,2026-04-10,105,statistical,0.89,System
FC-01003,PB-5980,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,66,manual_override,0.83,R. Patel
FC-01004,PB-6090,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,84,manual_override,0.79,R. Patel
FC-01005,PB-6195,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,72,statistical,0.93,System
FC-01006,PB-6280,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,96,statistical,0.84,System
FC-01007,PB-6370,WH-EAST,2026-02-28,2026-03-12,2026-04-10,103,statistical,0.92,System
FC-01008,PB-6460,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,102,statistical,0.73,System
FC-01009,IF-7010,WH-WEST,2026-02-28,2026-03-12,2026-04-10,491,statistical,0.9,System
FC-01010,IF-7125,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,502,manual_override,0.94,System
FC-01011,IF-7230,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,495,statistical,0.79,System
FC-01012,IF-7340,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,232,statistical,0.81,System
FC-01013,IF-7455,WH-EAST,2026-02-28,2026-03-12,2026-04-10,218,statistical,0.77,System
FC-01014,IF-7560,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,201,consensus,0.88,System
FC-01015,IF-7675,WH-WEST,2026-02-28,2026-03-12,2026-04-10,224,statistical,0.87,System
FC-01016,IF-7780,WH-EAST,2026-02-28,2026-03-12,2026-04-10,205,manual_override,0.79,A. Chen
FC-01017,IF-7890,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,211,statistical,0.89,System
FC-01018,IF-7995,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,213,statistical,0.94,System
FC-01019,IF-8100,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,72,consensus,0.78,System
FC-01020,IF-8215,WH-EAST,2026-02-28,2026-03-12,2026-04-10,91,statistical,0.84,System
FC-01021,IF-8320,WH-EAST,2026-02-28,2026-03-12,2026-04-10,68,statistical,0.87,System
FC-01022,IF-8430,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,103,statistical,0.78,System
FC-01023,IF-8540,WH-EAST,2026-02-28,2026-03-12,2026-04-10,92,statistical,0.83,System
FC-01024,IF-8650,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,69,consensus,0.84,System
FC-01025,IF-8760,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,104,statistical,0.79,System
FC-01026,IF-8870,WH-EAST,2026-02-28,2026-03-12,2026-04-10,102,statistical,0.74,System
FC-01027,IF-8980,WH-WEST,2026-02-28,2026-03-12,2026-04-10,71,consensus,0.77,System
FC-01028,IF-9090,WH-WEST,2026-02-28,2026-03-12,2026-04-10,72,statistical,0.78,System
FC-01029,IF-9195,WH-WEST,2026-02-28,2026-03-12,2026-04-10,102,statistical,0.86,System
FC-01030,IF-9280,WH-EAST,2026-02-28,2026-03-12,2026-04-10,83,statistical,0.91,System
FC-01031,IF-9370,WH-WEST,2026-02-28,2026-03-12,2026-04-10,95,statistical,0.94,System
FC-01032,IF-9460,WH-WEST,2026-02-28,2026-03-12,2026-04-10,90,statistical,0.74,System
FC-01033,HF-1010,WH-WEST,2026-02-28,2026-03-12,2026-04-10,488,statistical,0.78,System
FC-01034,HF-1125,WH-WEST,2026-02-28,2026-03-12,2026-04-10,469,manual_override,0.86,System
FC-01035,HF-1230,WH-WEST,2026-02-28,2026-03-12,2026-04-10,465,manual_override,0.91,R. Patel
FC-01036,HF-1340,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,204,statistical,0.71,System
FC-01037,HF-1455,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,195,statistical,0.72,System
FC-01038,HF-1560,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,234,statistical,0.84,System
